song_id,duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,outcome
6Ius4TC0L3cN74HT7ENE6e,239320,TRUE,6l3HvQ5sa6mXTsMTB19rO5,1,0.504327,0.704631,-8.205,0.363523,175.483,0
4yX50PMifhGzVEo1wv3guc,277559,FALSE,5oOhM2DFWab8XhSdQiITry,1,0.548847,0.662564,-7.555,0.046351,114.494,0
7KhFF7gcQVMQ9q6E9z91fN,300000,FALSE,27MGjRoWJaArI4TonZjswz,1,0.84696,0.642651,-4.835,0.192956,127.996,0
5T9vbEhTP57hGpqgkQZOeU,304350,FALSE,1o9x7ez0NvhDb7gBqrYnUj,1,0.620225,0.776252,-3.495,0.044508,130.023,0
53l4LGUeZKCDZI1u25kQDN,302840,FALSE,336vr2M3Va0FjyvB55lJEd,1,0.785731,0.546508,-11.416,0.261622,92.603,0
2ZAOEPkOeZTGsjGHWyCThc,198245,FALSE,2w9zwq3AktTeYYMuhMjju8,2,0.793201,0.896213,-3.072,0.041726,125.063,0
2sXNZDQYXjAcmriH1fvDK3,361956,FALSE,2CIMQHirSU0MQqyYHq0eOx,2,0.751082,0.869467,-4.104,0.069875,128.002,0
2Rp8l0p387KFv6nbRBSPys,186920,FALSE,2P1adertYPHMXKgklSns8R,1,0.680986,0.896598,-3.811,0.036655,104.065,0
0l6s307JRgXEGlzh8sPdCx,206351,FALSE,4KGNjRvBeqS7wDrExXVN8a,3,0.723002,0.848507,-4.79,0.257851,147.944,0
7xlaRSabVSoe09oQ85Yq70,278853,FALSE,1KTn3auFNeqDtT4v9DOwSa,2,0.82047,0.61763,-11.28,0.113852,127.02,0
2hDAzoJJbfAqk3WvufULjC,208173,FALSE,5ILMkt5lW4KAyTXMNYWaGF,1,0.569925,0.778263,-8.328,0.032443,170.002,0
16BgJ2IgSX3dvzIuSZbeOK,200613,TRUE,5IcR3N7QB1j6KBL8eImZ8m,1,0.949156,0.586071,-6.855,0.152825,134.998,0
6Y70Fv0tqcMOTCsPe576YE,245866,FALSE,1vyhD5VmyZ7KMfW5gqLgo5,2,0.672092,0.730185,-5.456,0.291802,175.86,0
0DFamsMKz79hP0V13t6HSb,204414,FALSE,6iClQdT3zvN5ejsyNhsL0U,1,0.643629,0.845104,-5.147,0.074162,127.763,0
7bpkHC3s4wYbTmHINpeSqu,170493,FALSE,2ysnwxxNtSgbb9t1m2Ur4j,1,0.343306,0.459836,-5.612,0.031008,98.382,0
2wNr3oWIrv4ww3McHfqlyI,216627,TRUE,6evKD5JWJON3qPBJtUEmtY,1,0.807055,0.827336,-3.501,0.262902,97.964,0
1lkoM7Mc1NmdAuvmliPFpE,240026,TRUE,3KV3p5EY4AvKxOlhGHORLg,2,0.684818,0.679421,-3.76,0.225203,129.125,0
0NqcFphBRDxAXmlkRGHPDz,178391,FALSE,1SwDFc5jX708XR3XtzLrRs,3,0.604642,0.754739,-6.652,0.379821,90.913,0
0ixCM4Av1YkDSuOhtQ6LxZ,222413,FALSE,7bXgB6jMjp9ATFy66eO08Z,1,0.482149,0.628855,-6.428,0.038747,122.568,0
58facAQuyUDml53CS4fOd3,211746,FALSE,2DWNa2o3BbsIHeBq7Iu6E7,1,0.528443,0.880133,-6.155,0.036741,157.893,0
5bAwc4oM3fwqdidTHwaVnZ,222386,TRUE,7bXgB6jMjp9ATFy66eO08Z,1,0.550733,0.588173,-7.678,0.128323,144.833,0
6fJBMuX4vUmeztp20PC8J9,244274,TRUE,6urkHDoIVO1WO8vNIwcJmM,1,0.735873,0.848605,-4.357,0.127038,93.961,0
5xWoxDTYD9rvXlhZRVOosU,252169,FALSE,5QMn8GQyPTKyS6TQi7ye1A,2,0.54553,0.744554,-7.638,0.239812,82.941,0
