song_name,song_id,artists,album,duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,acousticness,key,liveness,mode,time_signature,valence,song_title_en,outcome
Drankin' Patna,61Qo4mqwXcZOHMAxzcFODf,['T-Pain'],T-Pain Presents Happy Hour: The Greatest Hits,224906,FALSE,3aQeKQSyrW4qWr35idm0cy,1,0.549549,0.550615,-6.344,0.213582,173.775,0.054536,5,0.102159,0,4,0.495743,Drankin' Patna,0
Music Sounds Better with You,4z0wtFz4PUPrOzoDTAWiTZ,['90s allstars'],Top 40 90's Hits - 40 Ultimate Nineties Anthems!,267007,FALSE,2uanrLTaDz0PMCuuO2X9qz,1,0.832475,0.505037,-13.684,0.070886,124.489,0.003343,5,0.119909,0,4,0.648166,Music Sounds Better With You (Dance Remix),0
Ø´Ù_Ø±Ù_Ù† ÙˆÙ…Ù_Ù† Ø§Ø®ØªØ§Ø± W Meen Ekhtar,2biW4sCr5C2RyVIyY9Vq8M,['Shereen'],Hits 2014,271203,FALSE,4GQ9FDU9wP2jMnyeupdUOH,1,0.786928,0.680509,-5.725,0.070661,124.975,0.014218,8,0.051306,1,4,0.839495,Ø´Ù_Ø±Ù_Ù† ÙˆÙ…Ù_Ù† Ø§Ø®ØªØ§Ø± W Meen Ekhtar,0
Alingo,5tRGcIgGRbX3kd5vEKJGa5,['P-Square'],Best Of P-Square,271806,FALSE,42IUN9kTPdUdI1kre6L7Wk,1,0.732327,0.878545,-3.713,0.17967,125.932,0.038668,10,0.083053,0,4,0.596309,Alingo,0
One in a Million - Video Edit,1ObgUDN6as3JxKhxJMVkEx,"['R.I.O.', 'U-Jean']",One in a Million,199320,FALSE,0Ol3Jol2T3lZZVLNNzWPhj,2,0.675721,0.942605,-2.311,0.037388,128.03,0.072232,6,0.071773,0,4,0.504279,One in a Million (feat. U-Jean) (Video Edit),0
Lover Like You,0KZK8rrdzRza3hSvpS2jZq,"['Gorgon City', 'Katy B']",Sirens (Deluxe),216840,FALSE,4VNQWV2y1E97Eqo2D5UTjx,2,0.742531,0.745633,-6.833,0.039736,121.009,0.121892,6,0.117473,1,4,0.661637,Lover Like You,0
Success,6Ycl1TuHMkslDrcf7sNkwN,['Samir & Viktor'],Success,195013,FALSE,4SR9oxWziAoPR4kTrekBi6,1,0.814807,0.913039,-1.852,0.069144,128.013,0.041372,9,0.126912,0,4,0.750491,Success,0
GODS,3FSq1X3sURiUpioOOe83sA,"['S - A vs. AN21 & Sebjak', 'S - A', 'An21', 'Sebjak']",GODS,283593,FALSE,6H3NzBrqsSazmWOjCZiWf5,4,0.842572,0.827904,-5.762,0.112192,126.01,0.01172,5,0.090161,0,4,0.454677,GODS,0
I Believe I Can Fly - Radio Edit,2KeRxlnuTrK1d5l5Mpa5De,['R. Kelly'],The Essential R. Kelly,284800,FALSE,2mxe0TnaNL039ysAj51xPQ,1,0.615273,0.44511,-8.123,0.028035,120.502,0.058879,7,0.144243,1,4,0.038839,I Believe I Can Fly (Radio Edit),0
Aldrig igen - Instrumental,2hDAzoJJbfAqk3WvufULjC,['Dani M'],All In/ Aldrig igen,208173,FALSE,5ILMkt5lW4KAyTXMNYWaGF,1,0.569925,0.778263,-8.328,0.032443,170.002,0.044158,1,0.120435,0,4,0.30879,Aldrig igen [Instrumental],0
Opportunity Cost,5au6pkuPDyYtNXA8a1tkbv,['G-Eazy'],These Things Happen,234053,TRUE,02kJSzxNuaWGqwubyUba0Z,1,0.656526,0.398971,-11.162,0.654935,142.644,0.536014,0,0.534525,1,4,0.273302,Opportunity Cost,0
MÃ_nniskor som ingen vill se,34mrbpI1fmVUNgJWQ77zxN,['Ken Ring'],Det boÌˆrjade foÌˆr laÌˆngesen,194030,FALSE,2yMJGKSRgxIniMnq30FAzX,1,0.698798,0.645627,-10.363,0.222183,90.947,0.015797,2,0.142816,1,4,0.280897,MÃ_nniskor som ingen vill se,0
Ease My Mind (feat. Niki and the Dove) - Jai Wolf Remix,6hMnzCnLs4rvlqUVWdTRIk,"['Skrillex', 'Niki & The Dove']",Ease My Mind v Ragga Bomb Remixes,294452,FALSE,5he5w2lnU9x7JFhnwcekXX,2,0.402654,0.896827,-2.628,0.124868,149.95,0.002234,1,0.081512,0,4,0.333866,Ease My Mind (feat. Niki and the Dove) [Jai Wolf Remix],0
You & I (Nobody in the World) - R3hab Remix - Radio Edit,738J023eio9C4ViccIAQnD,['John Legend'],You & I (Nobody in the World) [R3hab Remix - Radio Edit],194746,FALSE,5y2Xq6xcjJb2jVM54GHK3t,1,0.596687,0.700785,-4.89,0.039188,125.088,0.021346,11,0.099021,0,4,0.415849,You & I (Nobody in the World) - R3hab Remix - Radio Edit,0
Really Love,2RcanAJpudPNDkyIe9DzKS,"[""D'Angelo""]",Black Messiah,344346,FALSE,336vr2M3Va0FjyvB55lJEd,1,0.638062,0.394945,-11.299,0.100106,78.516,0.724015,4,0.076116,0,4,0.31932,Really Love,0
Prayer in C - Robin Schulz Radio Edit,5fnA9mkIfScSqHIpeDyvck,"['Lilly Wood and The Prick', 'Robin Schulz']",Prayer In C,189399,FALSE,50OApTJurDusIo9dGTqSU4,2,0.7526,0.83214,-6.933,0.026525,122.996,0.011463,9,0.427462,0,4,0.744492,Prayer In C - Robin Schulz Radio Edit,0
RaveBans 2015 (feat.Maren H),5T2yITFsJKsCMNqdPsr5GJ,['The Broject'],RaveBans 2015 (feat.Maren H),202500,FALSE,5qsbuLpo3JIuX0EL8BCWWN,1,0.666465,0.988105,-3.434,0.09024,127.985,0.009271,8,0.044288,0,4,0.191805,RaveBans 2015 (feat.Maren H),0
Dark Afternoon,2O3p5IKvEhzMNPvVcYxWB5,['Tony T'],Autumn Chill Vol 1,240466,FALSE,5PYz5PgVftmL9vQd9i7WSS,1,0.641828,0.514384,-6.708,0.089108,144.002,0.775705,0,0.464918,1,4,0.317194,Dark Afternoon,0
Tainted Metal,2ksz7APg5xkV2HGnaiH3ao,['Hammerfall'],(r)Evolution,277800,FALSE,2o18h28enlHxj887tATc58,1,0.197444,0.96318,-4.973,0.070984,80.025,6.00E-06,6,0.036312,0,4,0.498026,Tainted Metal,0
Kaptein Morgan,2e5fLzf0ax8GuI3OywCGTb,['Staysman & Lazz'],Helt Sykt Store Hits,165213,FALSE,2dViR9WphpDpMB3oUiDblq,1,0.766318,0.797648,-6.61,0.152275,111.974,0.206641,9,0.351867,0,4,0.74767,Kaptein Morgan,0
Fattigman,5VpT1BnRQ8W22EmWrrG2Fp,"['Dani M', 'I King', 'Moncho']",Min Grind,285080,FALSE,5ILMkt5lW4KAyTXMNYWaGF,3,0.637646,0.781711,-5.467,0.331457,163.82,0.070679,2,0.687283,1,4,0.776332,Fattigman,0
Stuck On a Feeling,467EtYDw801TKMxMtGCsFO,"['Prince Royce', 'Snoop Dogg']",Stuck On a Feeling,210343,FALSE,3MHaV05u0io8fQbZ2XPtlC,2,0.815517,0.415413,-6.307,0.055931,100.022,0.003908,1,0.139286,1,4,0.313163,Stuck On a Feeling,0
Bilionera - Extended 85 BPM Vali V.,45Vt57pmQ5QzPE87HXYc4q,['Otilia'],Bilionera (Extended),222550,FALSE,6RQDTlies3nrNDJwXvbBZT,1,0.597803,0.634659,-2.186,0.111236,171.899,0.010575,3,0.033903,0,4,0.970819,Bilionera (Extended 85 Bpm Vali V.),0
Thinking About U,2ydZqv4Rx4gU5PYxOXm9TA,"['Fuse Odg', 'KillBeatz']",T.I.N.A.,196128,FALSE,374sWpAJsbZckf98df2jJJ,2,0.69191,0.900663,-3.256,0.031451,99.905,0.159618,5,0.151347,1,4,0.869804,Thinking About U,0
Kontrolf Z,0jXv3eBbFoMDEQRmREhXUS,['rOlfFa'],Nu e det party igjen!,190666,FALSE,4Rdh0AevBwePcuPgt8fNeM,1,0.646902,0.689255,-6.074,0.034267,113.984,0.416774,6,0.074365,1,4,0.855572,Kontrolf Z,0
The Devil In I,5hheGdf1cb4rK0FNiedCfK,['Slipknot'],.5: The Gray Chapter (Special Edition),342821,FALSE,05fG473iIaoy82BF1aGhL8,1,0.397663,0.93902,-2.865,0.064825,92.027,0.005912,9,0.356785,0,4,0.228438,The Devil In I,0
I Guess I'll Smoke (feat. Dizzy Wright & Layzie Bone),4bTP7W5HEJYG0jR6EMfNka,"['Futuristic', 'Dizzy Wright', 'Layzie Bone']",Traveling Local,204044,TRUE,5Z5jUyiNvFaqp0EVyLNf0p,3,0.810168,0.673036,-7.142,0.296535,123.964,0.318215,0,0.313167,1,4,0.453052,I Guess I'll Smoke (feat. Dizzy Wright & Layzie Bone),0
Watch Me,6HLqZl5mD1yLlig2MPMFTJ,['G-Unit'],The Beauty Of Independence,202801,TRUE,6evKD5JWJON3qPBJtUEmtY,1,0.762355,0.824116,-4.048,0.10035,82.524,0.131988,7,0.176814,1,4,0.278345,Watch Me,0
Girl I Want 2 Eat U,6fJBMuX4vUmeztp20PC8J9,['Die Antwoord'],Donker Mag,244274,TRUE,6urkHDoIVO1WO8vNIwcJmM,1,0.735873,0.848605,-4.357,0.127038,93.961,0.013959,1,0.110091,1,4,0.531565,Girl I Want 2 Eat U,0
Mi Vecinita,24Ys3m6hKQJlftrhCYSwgP,['Plan B'],Mi Vecinita,183320,FALSE,2jSGzJw0ebJLu7OLVSOcBP,1,0.756561,0.835954,-4.435,0.07488,93.969,0.171161,10,0.57328,1,4,0.865732,Mi Vecinita,0
Box Chevy V,7opkQ7apLG15IEIgZ2P8tL,['Yelawolf'],Box Chevy V,211053,TRUE,68DWke2VjdDmA75aJX5C57,1,0.813973,0.850117,-8.702,0.249759,92.492,0.211848,9,0.145797,0,4,0.383651,Box Chevy V,0
Becknish,1fmG8kjY6EGvZN7Dglb2Wa,"['Dani M', 'AKI']",Min Grind,240213,FALSE,5ILMkt5lW4KAyTXMNYWaGF,2,0.642494,0.763634,-6.704,0.265524,179.962,0.556132,1,0.35342,0,4,0.501622,Becknish,0
A-I-K,54r4994i2hKw5lsy2sKRP9,['AIK Trubaduren'],Absolut Gnaget,74960,FALSE,7j1rF2tGmoae8iY8U81Dmx,1,0.773708,0.397794,-15.596,0.126831,108.676,0.281017,1,0.090621,1,4,0.054195,A-I-K,0
Kwekwe - Original Mix,3Sb0egzSEmNbGAI5IE6ruw,['Alex H'],PHW and Friends 005,536000,FALSE,3VJS76xe6UUj7Qo2S9gxvB,1,0.448852,0.663974,-8.769,0.088161,128.008,0.000345,5,0.085202,0,4,0.338103,Kwekwe - Original Mix,0
Up Down (Do This All Day),6lbhWl34Il0WXm5pX1fM9E,"['T-Pain', 'B.o.B']",T-Pain Presents Happy Hour: The Greatest Hits,231093,TRUE,3aQeKQSyrW4qWr35idm0cy,2,0.776484,0.533433,-5.513,0.058081,97.004,0.242398,5,0.181169,0,4,0.454131,Up Down (Do This All Day),0
En ting,3AB2Zokp1rftnKOjRndRgw,['Admiral P'],Selvtillit & tro,214600,FALSE,2P87oRX5tCFl1PYQRbPCPD,1,0.733942,0.652376,-5.004,0.241712,80.972,0.568886,11,0.145785,1,4,0.80578,En ting,0
"Underground Kings (feat. Schoolboy Q, Killer Mike)",5KOOD4QLKx2HwKfRs5faL7,"['PRhyme', 'Schoolboy Q', 'Killer Mike']",PRhyme,254049,TRUE,4ypEjUTTCcPB0dgjQBQyf5,3,0.490468,0.879341,-2.349,0.343383,125.454,0.120199,1,0.044917,0,5,0.777462,"Underground Kings (feat. Schoolboy Q, Killer Mike)",0
The Prayer,546jptkBtmJ076SnwEg3fn,['Kid Cudi'],A Kid Named Cudi,200946,TRUE,0fA0VVWsXO9YnASrzqfmYu,1,0.74943,0.673152,-7.832,0.140897,140.059,0.451211,6,0.574402,0,4,0.708337,The Prayer,0
Fire In Our Hearts - Radio Edit,7c0EUNEbDUjobDTZnSaA1s,"['Swanky Tunes', 'C. Todd Nielsen']",Fire In Our Hearts,230624,FALSE,06cLuOP0p7VAnBnqil1eWX,2,0.561111,0.964387,-3.852,0.065138,127.985,0.000364,7,0.352184,1,4,0.270085,Fire In Our Hearts - Radio Edit,0
Du och jag,1ini13H8ufeTTtqZJyvwJR,"['Ken Ring', 'Samia']",Det boÌˆrjade foÌˆr laÌˆngesen,287066,FALSE,2yMJGKSRgxIniMnq30FAzX,2,0.51653,0.40742,-10.828,0.044322,89.164,0.77713,6,0.09997,1,4,0.303314,Du och jag,0
'Til It Kills Me,0OK1jUjCXOP0Sl5rjwAAMe,['Flearoy'],H & the Bay,229247,FALSE,5G2CuV8p3yxLeCdLPR2z40,1,0.810663,0.445766,-9.968,0.041281,89.53,0.367842,7,0.114424,0,4,0.474206,'Til It Kills Me,0
Grooveline Pt. 2,6jlaHtGmwDhtD1YeZG1TfS,"['Schoolboy Q', 'Suga Free']",Oxymoron (Deluxe),258373,TRUE,5IcR3N7QB1j6KBL8eImZ8m,2,0.75953,0.553167,-8.753,0.239377,140.141,0.08854,6,0.364056,0,4,0.39492,Grooveline Pt. 2,0
Hunger Of The Pine,3Z0YN50RzRtmYre1bRG8H6,['alt-J'],This Is All Yours,299710,FALSE,3XHO7cRUPCLOr6jwp8vsx5,1,0.600219,0.413192,-9.572,0.025785,93.618,0.784979,7,0.109175,1,4,0.076808,Hunger Of The Pine,0
Take A Bite (Original mix),52cRLiiZBhRGvzQvQgbFcT,['Vigiland'],Take A Bite (Original Mix),197831,FALSE,3tLYpanVDomWAZqF82NPds,1,0.7976,0.726266,-5.107,0.071347,128.001,0.000989,2,0.07218,1,4,0.329005,Take A Bite (Original Mix),0
Downtown Love,5lffpGkK5A4SAQdJSfTJso,"['G-Eazy', 'John Michael Rouchell']",These Things Happen,326813,TRUE,02kJSzxNuaWGqwubyUba0Z,2,0.418185,0.555702,-10.628,0.118051,175.902,0.210465,7,0.077802,1,4,0.128955,Downtown Love,0
Twerk Don't Hurt (feat. Ca$h Out),2owdPE7D2ZI202Nu2Du7oD,"['Torion', 'Ca$h Out']",Twerk Don't Hurt (Bundle),237262,TRUE,6y4sehTWy6XWWbJUcij4mu,2,0.807016,0.502639,-8.851,0.06076,133.55,0.019215,2,0.169415,1,4,0.217702,Twerk Don't Hurt (feat. Ca$h Out),0
We Make It Bounce,62U9oSSCZpeO4O3PtRyzqd,"['Dillon Francis', 'Major Lazer', 'Stylo G']","Money Sucks, Friends Rule",250146,FALSE,5R3Hr2cnCCjt220Jmt2xLf,3,0.790872,0.708452,-4.629,0.050139,127.987,0.000761,3,0.061337,1,4,0.601294,We Make It Bounce,0
Freedom,3oQ24bk8nOlDorA3tcrz3a,"['Afrojack', 'D-Wayne', 'Jack McManus']",Forget The World (Deluxe),243973,FALSE,4D75GcNG95ebPtNvoNVXhz,3,0.626615,0.825853,-5.335,0.034516,127.997,0.094,5,0.161347,1,4,0.189584,Freedom,0
Pyramids (Rose Out of Our Pain) â€“ (feat. Adam Tensta),3W5l39htm85J6v0Ci6qT90,"['Jenny Wilson', 'Adam Tensta']",F!,320680,FALSE,3axEmcxTibioxD1rZi1IOB,2,0.651416,0.687075,-7.866,0.061491,112.032,0.597629,9,0.091282,0,3,0.187496,Pyramids (Rose out of Our Pain),0
Tonight - Radio,29gVcy7va2oOgWBPoIIiR4,"['DJ Xclusive', 'Banky W.', 'Niyola']",Tonight,238367,FALSE,6eYjM3EJ2ux62CjigGQIiU,3,0.770143,0.91418,-2.372,0.173247,130.013,0.210532,1,0.110748,0,4,0.903547,Tonight (Radio),0
Nopeln Girls,17a00RBPjDrOPUDC7URexI,"['Kristianopel F99', 'Amanda S']",Nopeln Girls,224000,FALSE,3e7oahOKyWsUwRD6v4opIc,2,0.609665,0.669447,-7.256,0.040442,134.958,0.140587,4,0.103884,1,4,0.884734,Nopeln Girls,0
F For You,5ytp4U6YLqNppQdhmmVvHu,['Disclosure'],Settle (Special Edition),268935,FALSE,6nS5roXSAGhTGr34W6n7Et,1,0.753481,0.78217,-8.458,0.078682,124.03,0.007659,3,0.104683,0,4,0.250163,F For You,0
Universal Flame,5ygOKK5jx5AnAQ08Q02JmD,['Devin Townsend Project'],ZÂ_,279973,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.431671,0.930981,-5.504,0.051345,124.002,3.50E-05,10,0.348745,1,4,0.307716,Universal Flame,0
I Like That - Edit,3z9wbp21W0mYX0Z42MfyPs,['Jens O.'],Bass Power 15,157709,FALSE,1DDMrVXQt53FwOcxBQvjwh,1,0.621957,0.979551,-3.439,0.108964,140.051,0.009146,11,0.330933,0,4,0.253098,I Like That,0
Another Day,6cYQ3r8jo3ryKXc0xP81SB,['Kestutis K'],Another Day,224432,FALSE,2OeAjfx3iyiKxhbxwFcYtq,1,0.747889,0.64841,-7.567,0.276897,129.996,0.015958,1,0.196508,1,4,0.692131,Another Day,0
Try to Make a Fire Burn Again,6rKfnpSyHhdVrukCPZT3hK,['Dawn Landes'],Bluebird,182374,FALSE,1wvqnNcuPa2TpcFvfh3co5,1,0.471826,0.170267,-16.424,0.02784,84.299,0.889772,0,0.135147,1,4,0.338504,Try to Make a Fire Burn Again,0
Miss U,6b6W4mDTYxidZZ47IfuoUY,['The Neverdies'],Sound Of A Broken Heart,211280,FALSE,48LQGQQo6MvPyvmChlUb3t,1,0.571932,0.873528,-3.226,0.031186,125.017,0.000129,5,0.326656,0,4,0.612668,Miss U,0
Fired (feat. J-Son),6wsDIYDJH7SwdFkKFZQIX7,"['B Robin', 'J-Son']",Fired (feat. J-Son),189386,FALSE,1HrQTLYfhM5innP6NioTQd,2,0.637968,0.820169,-4.3,0.035467,139.988,0.019272,5,0.205238,0,4,0.852195,Fired (feat. J-Son),0
Bikten,267iIUxaapihF2tjZLX8GT,"['Ken Ring', 'Samia']",Det boÌˆrjade foÌˆr laÌˆngesen,212773,FALSE,2yMJGKSRgxIniMnq30FAzX,2,0.577672,0.427692,-12.606,0.200214,80.304,0.816938,0,0.088736,0,4,0.801559,Bikten,0
Rap God,6sDQ4uiWw9OdVrCXFLSlZt,['Eminem'],The Marshall Mathers LP2 (Deluxe),363521,TRUE,7dGJo4pcD2V6oG8kP0tJRR,1,0.712201,0.838476,-2.679,0.313119,148.138,0.403322,7,0.808741,1,4,0.610386,Rap God,1
Man Of The Year,5SsR3wtCOafDmZgvIdRhSm,['Schoolboy Q'],Oxymoron (Deluxe),216013,TRUE,5IcR3N7QB1j6KBL8eImZ8m,1,0.60189,0.795234,-8.099,0.070131,112.001,0.00479,3,0.183481,1,4,0.396285,Man Of The Year,1
Dark Horse,4kgsK0fftHtg9gZOzkU5T2,"['Katy Perry', 'Juicy J']",PRISM (Deluxe),215672,FALSE,6jJ0s89eD6GaHleKKya26X,2,0.637441,0.582513,-7.245,0.04487,131.908,0.002233,6,0.185831,1,4,0.354639,Dark Horse,1
Blurred Lines,0Rz1KXsP4bhGxs0ffySSSn,"['Robin Thicke', 'T.I.', 'Pharrell Williams']",Blurred Lines (Deluxe),263826,FALSE,0ZrpamOxcZybMHGg1AYtHP,3,0.864211,0.609989,-4.775,0.040292,119.99,0.003616,7,0.078133,1,4,0.83351,Blurred Lines,1
Wasted,2CAK2t1reUgPK6OMgAMURB,"['Ti\xc3\xabsto', 'Matthew Koma']",A Town Called Paradise,190013,FALSE,2o5jDhtHVPhrJdv3cEQ99Z,2,0.64188,0.741291,-8.165,0.036518,111.975,0.001899,2,0.172351,1,4,0.357454,Wasted,1
All of Me,3U4isOIWM3VvDubwSI3y7a,['John Legend'],Love In The Future,269560,FALSE,5y2Xq6xcjJb2jVM54GHK3t,1,0.472182,0.237007,-8.231,0.031833,125.087,0.923297,8,0.131078,1,4,0.33957,All of Me,1
Can't Remember to Forget You,4Uc6BcPeBKfZUlX6jhumGv,"['Shakira', 'Rihanna']",Shakira. (Deluxe Version),206866,FALSE,0EmeFodog0BfCgMzAIvKQp,2,0.694455,0.809624,-3.556,0.066116,137.968,0.121916,11,0.140932,0,4,0.815212,Can't Remember to Forget You,1
Don't Tell 'Em,1eN27pPLzE59zuFbY8SsiT,"['Jeremih', 'YG']",Don't Tell 'Em,268453,TRUE,3KV3p5EY4AvKxOlhGHORLg,2,0.644645,0.479391,-7.214,0.212366,130.831,0.464635,2,0.110157,0,5,0.36948,Don't Tell 'Em,1
Do I Wanna Know?,2UzMpPKPhbcC8RbsmuURAZ,['Arctic Monkeys'],AM,272386,FALSE,7Ln80lUS6He07XvHI8qqHH,1,0.548087,0.532495,-7.596,0.032262,85.03,0.18552,5,0.216557,1,4,0.42801,Do I Wanna Know?,1
Let It Go,0qcr5FMsEO85NAQjrlDRKo,['Idina Menzel'],Frozen (Original Motion Picture Soundtrack / Deluxe Edition),223840,FALSE,73Np75Wv2tju61Eo9Zw4IR,1,?,?,?,?,?,?,?,?,?,?,?,?,1
Cool Kids,13P5rwmk2EsoFRIz9UCeh9,['Echosmith'],Talking Dreams (Deluxe Version),237626,FALSE,1PbBg2aYjWLKRk84zJK15x,1,0.712055,0.666017,-6.282,0.035091,129.965,0.035986,8,0.127242,1,4,0.765906,Cool Kids,1
Drunk in Love,5EmCpD8tUj78VW3kgaEjME,"['Beyonc\xc3\xa9', 'JAY Z']",BEYONCÃ‰,323480,TRUE,6vWDO969PvNqNYHIOW5v0m,2,0.591495,0.609116,-7.132,0.047098,140.006,0.009252,5,0.217079,0,4,0.378521,Drunk in Love,1
Story of My Life,4nVBt6MZDDP6tRVdQTgxJg,['One Direction'],Midnight Memories (Deluxe),245493,FALSE,4AK6F7OLvEQ5QYCBNiQWHq,1,0.576926,0.664001,-7.672,0.055294,121.094,0.226265,3,0.169477,1,4,0.300134,Story of My Life,1
Rude,6RtPijgfPKROxEzTHNRiDp,['Magic!'],Don't Kill the Magic,224840,FALSE,0DxeaLnv6SyYk2DOqkLO8c,1,0.730976,0.71973,-7.127,0.035138,144.029,0.043231,1,0.282792,1,4,0.927056,Rude,1
Habits (Stay High),18AJRdgUoO9EYn11N7xzaT,['Tove Lo'],Queen Of The Clouds,209160,FALSE,4NHQUGzhtTLFvgF5SZesLK,1,0.734326,0.652878,-3.465,0.030507,110.019,0.065022,5,0.082071,1,4,0.367879,Habits (Stay High),1
Classic,6FE2iI43OZnszFLuLtvvmg,['MKTO'],MKTO,175426,FALSE,2l35CQqtYRh3d8ZIiBep4v,1,0.71898,0.786687,-4.861,0.122357,102.056,0.039098,1,0.251423,1,4,0.783725,Classic,1
Stay High - Habits Remix,5JCi3pyggvk4B0yd0BK3ow,"['Tove Lo', 'Hippie Sabotage']",Queen Of The Clouds,258386,FALSE,4NHQUGzhtTLFvgF5SZesLK,2,0.733257,0.628692,-8.8,0.037235,121.01,0.001415,4,0.091566,0,4,0.07401,Stay High - Habits Remix,1
F**kin' Problems,4XoP1AkbOurU9CeZ2rMEz2,"['A$AP Rocky', 'Drake', '2 Chainz', 'Kendrick Lamar']",LONG.LIVE.A$AP (Deluxe Version),233786,TRUE,13ubrt8QOOCPljQ2FL1Kca,4,0.868885,0.686803,-6.816,0.262926,96.006,0.020785,1,0.114165,1,4,0.667823,F**kin' Problems,1
3005,3Z2sglqDj1rDRMF5x0Sz2R,['Childish Gambino'],Because The Internet,234213,TRUE,73sIBHcqh3Z3NyqHKZ7FOL,1,0.472655,0.461154,-6.474,0.332621,165.985,0.149141,6,0.097304,0,4,0.611064,V. 3005,1
A Sky Full of Stars,0FDzzruyVECATHXKHFs9eJ,['Coldplay'],Ghost Stories,268466,FALSE,4gzpq5DPGxSnKTe4SA8HAU,1,0.542656,0.565531,-9.055,0.027773,125.005,0.006731,6,0.324231,1,4,0.191082,A Sky Full of Stars,1
Blame,07nH4ifBxUB4lZcsf44Brn,"['Calvin Harris', 'John Newman']",Motion,212960,FALSE,7CajNmpbOovFoOoasH2HaY,2,0.636889,0.823335,-5.43,0.057841,127.995,0.029816,0,0.554369,0,4,0.369038,Blame,1
Talk Dirty (feat. 2 Chainz),5l3CML2OnzfNs5RfVgbcLt,"['Jason Derulo', '2 Chainz']",Tattoos,177685,TRUE,07YZf4WDAMNwqr4jfgOZ8y,2,0.758313,0.656321,-7.468,0.241715,100.32,0.041222,6,0.399157,1,4,0.776279,Talk Dirty,1
"Hold On, We're Going Home",6jdOi5U5LBzQrc4c1VT983,"['Drake', 'Majid Jordan']",Nothing Was The Same (Deluxe),227880,FALSE,3TVXtAsR1Inumwj472S9r4,2,0.723322,0.404273,-10.575,0.108641,99.959,0.004023,6,0.489167,0,4,0.266596,"Hold On, We're Going Home",1
Demons,2Oehrcv4Kov0SuIgWyQY9e,['Imagine Dragons'],Night Visions (Deluxe),175200,FALSE,53XhwfbYqKCa1cC15pYq2q,1,0.486108,0.730505,-2.951,0.036912,90.026,0.144142,3,0.311512,1,4,0.373661,Demons,1
Na Na,07wk7gOL46W63TNxCxwATE,['Trey Songz'],Trigga (Deluxe),231906,FALSE,2iojnBLj0qIMiKPvVhLnsH,1,0.696268,0.479349,-6.691,0.040659,97.074,0.177503,9,0.469375,0,4,0.341422,Na Na,1
"Happy - From ""Despicable Me 2""",5b88tNINg4Q4nrRbrCXUmg,['Pharrell Williams'],G I R L,232720,FALSE,2RdwBSPQiwcmiDo9kixcl8,1,0.651098,0.809944,-4.61,0.179313,160.047,0.220501,5,0.096054,0,4,0.960054,"Happy - From ""Despicable Me 2""",1
Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,['The Neighbourhood'],I Love You.,240400,FALSE,77SW9BnxLY8rJ0RciFqkHh,1,0.611149,0.803093,-2.867,0.034419,124.037,0.045255,10,0.095035,1,4,0.395208,Sweater Weather,1
Tennis Court,74fpNVAJrKGQuqHETi4WSt,['Lorde'],Pure Heroine,198907,FALSE,163tK9Wjr9P9DmM0AVK7lm,1,0.759181,0.555604,-8.956,0.062092,90.015,0.022473,0,0.296755,1,4,0.428224,Tennis Court,1
Wrecking Ball,2vwlzO0Qp8kfEtzTsCXfyE,['Miley Cyrus'],Bangerz (Deluxe Version),221360,FALSE,5YGY8feqx7naU7z4HrwZM6,1,0.498138,0.331395,-11.389,0.035741,119.918,0.353705,5,0.111118,1,4,0.326537,Wrecking Ball,1
Anaconda,1blo7jFYjDyBkD43T4cvjY,['Nicki Minaj'],Anaconda,260826,TRUE,0hCNtLu0JehylgoiP8L4Gh,1,0.942726,0.591721,-7.068,0.154965,130.009,0.049536,2,0.28872,1,4,0.775821,Anaconda,1
Take Me To Church,7dS5EaCoMnN7DzlpT6aRn2,['Hozier'],Hozier (Deluxe),241688,FALSE,2FXC3k01G6Gw61bmprjgqS,1,0.559802,0.685174,-4.693,0.051483,128.831,0.539767,4,0.116704,0,4,0.404638,Take Me To Church,1
Wild Wild Love,6DcDdDevI94Dh4vc5anXBE,"['Pitbull', 'G.R.L.']",Wild Wild Love,202197,FALSE,0TnOYISbd1XYRBk9myaseg,2,0.652025,0.727062,-5.889,0.05215,120.079,0.014069,2,0.602642,1,4,0.310544,Wild Wild Love,1
Not a Bad Thing,1A2UmLDZzDmpdzUjEkCc3z,['Justin Timberlake'],Not a Bad Thing,266533,TRUE,31TPClRtHm23RisEBtV3X7,1,0.386313,0.716044,-6.298,0.123555,85.148,0.328021,2,0.344446,1,4,0.490464,Not a Bad Thing,1
Am I Wrong,1fidCEsYlaVE3pHwKCvpFZ,['Nico & Vinz'],Black Star Elephant,247520,FALSE,0awl5piYwO0CDTHEkCjUhn,1,0.72295,0.623482,-7.323,0.031837,119.946,0.190586,8,0.478135,1,4,0.756344,Am I Wrong,1
Pompeii,3gbBpTdY8lnQwqxNCcf795,['Bastille'],Bad Blood,214147,FALSE,7EQ0qTo7fWT7DPxmxtSYEc,1,0.67287,0.728073,-5.995,0.041083,127.439,0.083779,9,0.252817,1,4,0.542156,Pompeii,1
